recipename,labels,Total Fat,Saturated Fat,Cholesterol,Sodium,Potassium,Total Carbohydrates,Dietary Fiber,Protein,Sugars,Vitamin A,Vitamin C,Calcium,Iron,Thiamin,Niacin,Vitamin B6,Magnesium,Folate,Calories,Health Score,ratings,class_prob
turkey wild rice soup ii,1,0.23384615399999997,0.4,0.203333333,0.33125,0.066,0.048,0.055999999999999994,0.28600000000000003,0.063492063,0.2262,0.016666667,0.052000000000000005,0.055555556,0.0,0.25,0.0,0.09,0.065,252,-4.3933717560000005,4.5361886060000005,0.559375472
turkey wraps,4,0.43076923100000003,0.65,0.26,0.599166667,0.191714286,0.123666667,0.248,0.484,0.095238095,0.1802,0.15,0.141,0.166666667,0.0,0.25,0.0,0.1975,0.1475,457,-8.110813776,4.2776012439999995,0.6852515020000001
turkish chicken kebabs,6,0.5,0.45,0.62,0.7175,0.16399999999999998,0.027999999999999997,0.048,1.036,0.126984127,0.28800000000000003,0.133333333,0.047,0.222222222,0.0,1.1,0.5,0.14,0.05,539,-3.8684086069999997,4.133365635,0.992370558
turkish fish stew,4,0.190769231,0.1,0.14,0.3175,0.269142857,0.17800000000000002,0.252,0.654,0.19047619,0.182,0.75,0.135,0.222222222,0.0,0.45,0.5,0.1975,0.1125,456,-0.262817993,4.266274892,0.644912629
tuscan bean chicken and italian sausage soup,1,0.184615385,0.2,0.09,0.5575,0.301142857,0.136,0.36,0.414,0.158730159,0.3192,0.233333333,0.182,0.38888888899999996,0.0,0.25,0.0,0.25,0.3225,365,-3.4188557630000003,4.514654252,0.893512373
tuscan chard and cannellini bean soup,1,0.149230769,0.2,0.046666667,0.205833333,0.08142857099999999,0.07400000000000001,0.17600000000000002,0.198,0.095238095,0.4832,0.25,0.17800000000000002,0.111111111,0.0,0.1,0.0,0.12,0.08,215,-2.0730330830000003,4.169541924,0.7376102040000001
tuscan chicken,4,0.17384615399999997,0.15,0.236666667,0.538333333,0.22828571399999997,0.140666667,0.392,0.642,0.53968254,0.2004,0.066666667,0.11,0.27777777800000003,0.0,1.15,0.5,0.16,0.07,407,-1.911212085,4.077298483,0.600592014
twinkie wiener sandwich,4,0.38307692299999996,0.55,0.18333333300000001,0.496666667,0.052571429,0.106333333,0.012,0.204,0.126984127,0.043,0.0,0.14,0.055555556,0.0,0.1,0.0,0.025,0.0375,392,-8.303971673,3.877727309,0.619148933
tys barbequed chicken,6,0.009230769,0.0,0.09,0.145416667,0.065142857,0.09933333300000001,0.02,0.23199999999999998,0.8888888890000001,0.0244,0.066666667,0.023,0.055555556,0.0,0.4,0.0,0.05,0.02,166,-0.43975737200000004,4.11968093,0.99999995
uber braten kielbasa and sauerkraut casserole,4,0.692307692,1.2,0.526666667,0.5216666670000001,0.128,0.203666667,0.14800000000000002,0.5720000000000001,0.317460317,0.1556,0.11666666699999999,0.33399999999999996,0.222222222,0.666666667,0.45,0.0,0.1575,0.43,770,-14.00333153,4.462512897,0.9981220609999999
ukrainian chicken kiev,6,1.012307692,0.65,0.443333333,0.082083333,0.103428571,0.040999999999999995,0.04,0.596,0.031746032,0.0978,0.15,0.045,0.111111111,0.0,1.0,0.5,0.1025,0.09,756,-6.027139531,4.311017763,0.979607645
ukrainian red borscht soup,1,0.212307692,0.25,0.10333333300000001,0.260833333,0.239142857,0.081333333,0.192,0.20199999999999999,0.253968254,0.733,0.65,0.078,0.111111111,0.0,0.25,0.0,0.1075,0.1675,257,-3.260979207,4.368553335,0.6019802120000001
ukrainian salat vinaigrette beet salad,3,0.029230769,0.0,0.0,0.140416667,0.09628571400000001,0.04,0.10400000000000001,0.032,0.126984127,0.9670000000000001,0.166666667,0.021,0.055555556,0.0,0.05,0.0,0.05,0.1075,68,-0.35541696,4.317076556,0.9999994990000001
ukrainian sandwiches,4,0.19846153800000002,0.35,0.13,0.195833333,0.039142857,0.073,0.044000000000000004,0.154,0.063492063,0.0754,0.033333333,0.031,0.111111111,0.0,0.2,0.0,0.04,0.15,233,-3.9902927519999998,4.2449294669999995,0.8907017429999999
ultimate all in one chicken dinner,4,0.23230769199999998,0.15,0.21,0.72875,0.357714286,0.165333333,0.38,0.614,0.253968254,0.1994,1.183333333,0.091,0.222222222,0.0,0.8,0.5,0.195,0.1375,456,-3.420097539,3.8291872939999996,0.892578309
ultimate chicken fingers,4,0.273846154,0.45,0.423333333,0.313333333,0.060285714000000004,0.043666667,0.02,0.494,0.031746032,0.1068,0.0,0.16,0.111111111,0.0,0.65,0.0,0.0575,0.025,314,-3.8120364510000004,4.252618409,0.8430437590000001
ultimate grilled cheese sandwich,4,0.5876923079999999,0.8,0.296666667,0.65375,0.093142857,0.112666667,0.092,0.584,0.095238095,0.2172,0.05,0.434,0.166666667,0.666666667,0.45,0.0,0.1125,0.2225,595,-9.790975336,3.831709702,0.63453491
ultimate steak sandwich,4,0.967692308,1.0,0.57,0.43291666700000003,0.179428571,0.092333333,0.068,1.318,0.095238095,0.1192,0.066666667,0.506,0.38888888899999996,0.0,0.95,0.5,0.165,0.1625,949,-7.1280790960000004,4.389334765,0.9999999479999999
unbelievable chicken,6,0.252307692,0.15,0.223333333,0.306666667,0.076857143,0.074666667,0.036000000000000004,0.496,0.571428571,0.0052,0.18333333300000001,0.042,0.055555556,0.0,0.8,0.5,0.07,0.0125,337,-1.585145443,4.473303113,0.861566767
unbelievably yummy chicken casserole,6,0.23076923100000002,0.4,0.246666667,0.3125,0.079142857,0.092666667,0.092,0.45799999999999996,0.126984127,0.2086,0.11666666699999999,0.20800000000000002,0.111111111,0.0,0.6,0.0,0.115,0.2075,343,-3.6518380010000002,4.305593598,0.7911809329999999
uncle bills chicken strips,6,0.192307692,0.35,0.45333333299999995,0.179166667,0.108857143,0.052666667,0.04,0.6459999999999999,0.063492063,0.07,0.033333333,0.113,0.111111111,0.0,1.0,0.5,0.115,0.0825,311,-1.0444560999999999,4.578807777,0.5894353210000001
uncle terry meat,2,0.915384615,1.0,0.543333333,0.233333333,0.195142857,0.015,0.008,0.782,0.095238095,0.038,0.05,0.03,0.27777777800000003,0.0,0.6,0.5,0.1075,0.0325,722,-8.412433107,4.233265126,0.99998908
unfried chicken,6,0.129230769,0.15,0.253333333,0.301666667,0.12971428599999998,0.18766666699999998,0.027999999999999997,0.764,0.222222222,0.1152,0.083333333,0.248,0.055555556,0.0,0.85,0.5,0.11,0.035,394,-0.257246243,4.046255183,0.9098040909999999
unstuffed cabbage dinner,4,0.221538462,0.25,0.23,0.40416666700000003,0.17228571399999998,0.108666667,0.11199999999999999,0.494,0.19047619,0.2214,0.716666667,0.066,0.27777777800000003,0.0,0.65,0.0,0.0925,0.285,361,-2.837543065,4.43634188,0.8189897690000001
unstuffed cabbage roll,4,0.366153846,0.45,0.31,0.539166667,0.243428571,0.054333333,0.20800000000000002,0.57,0.317460317,0.2734,0.966666667,0.11900000000000001,0.38888888899999996,0.0,0.6,0.0,0.1125,0.1725,398,-4.955421992,4.486622875,0.702281375
upside down,4,0.135384615,0.15,0.11333333300000001,0.146666667,0.124,0.144333333,0.11599999999999999,0.292,0.095238095,0.0044,0.583333333,0.049,0.222222222,0.0,0.35,0.0,0.09,0.3875,314,-1.468610439,3.87255443,0.546754796
upside down pizza,4,0.40153846200000004,0.5,0.25,0.4025,0.136,0.092333333,0.092,0.5660000000000001,0.34920634899999997,0.0992,0.05,0.322,0.166666667,0.0,0.55,0.0,0.0975,0.0525,469,-5.146690496000001,4.587727331,0.86351716
upside down turkey,4,0.432307692,0.5,0.69,0.082083333,0.18942857100000002,0.0,0.0,1.328,0.0,0.0316,0.0,0.063,0.222222222,0.0,1.2,0.5,0.1475,0.0425,536,1.811539759,4.545882062,0.997388306
uptown red beans and rice,5,0.223076923,0.15,0.226666667,0.71,0.07457142900000001,0.106333333,0.16,0.466,0.0,0.0008,0.0,0.013000000000000001,0.055555556,0.0,0.0,0.0,0.0525,0.0,348,-3.804738337,4.019707196000001,0.764694214
usmc sos,4,0.569230769,0.8,0.39,0.14125,0.112571429,0.025666667,0.008,0.446,0.095238095,0.0412,0.016666667,0.09699999999999999,0.111111111,0.0,0.5,0.0,0.07,0.0575,458,-6.920662289,4.209830753,0.678531109
utokias ginger shrimp and broccoli with garlic,2,0.072307692,0.05,0.576666667,0.1425,0.132857143,0.023,0.1,0.426,0.063492063,0.1544,1.4,0.081,0.166666667,0.0,0.4,0.0,0.1275,0.155,153,1.003566228,4.233950566,0.976252417
uzbek plov lamb and rice pilaf,5,0.352307692,0.3,0.166666667,0.7533333329999999,0.12771428599999998,0.18733333300000002,0.152,0.37799999999999995,0.126984127,1.5092,0.26666666699999997,0.11,0.166666667,0.0,0.35,0.5,0.0925,0.0425,497,-7.080889963,4.292311409,0.953795575
veal meat loaf,2,0.123076923,0.15,0.423333333,0.213333333,0.104285714,0.052666667,0.068,0.474,0.063492063,0.6136,0.033333333,0.057999999999999996,0.111111111,0.0,0.55,0.0,0.07,0.08,237,-0.302058568,3.78618947,0.6572788589999999
vegan bean taco filling,4,0.038461537999999997,0.0,0.0,0.24833333300000002,0.143714286,0.08,0.344,0.15,0.063492063,0.10300000000000001,0.283333333,0.063,0.166666667,0.0,0.1,0.0,0.125,0.185,142,-0.296703973,4.452536727,0.999999999
vegan black bean burgers,4,0.021538462,0.0,0.0,0.526666667,0.172,0.172333333,0.452,0.23199999999999998,0.126984127,1.6522,0.283333333,0.086,0.27777777800000003,0.0,0.25,0.0,0.165,0.32,264,-2.150258636,4.240907228,1.0
vegan fajitas,4,0.221538462,0.1,0.0,0.054166667,0.115428571,0.059666667,0.14800000000000002,0.06,0.222222222,0.3094,0.933333333,0.039,0.055555556,0.0,0.05,0.0,0.085,0.13,198,-1.3566863390000001,4.505980105,0.999920777
vegetable and tofu stir fry,4,0.144615385,0.05,0.0,0.21125,0.167142857,0.08,0.248,0.272,0.47619047600000003,0.7888,0.7,0.449,0.38888888899999996,0.0,0.3,0.0,0.1525,0.17,215,-0.535833777,4.37950107,0.9999933459999999
vegetable biryani,4,0.133846154,0.15,0.026666667,0.384166667,0.049142857000000005,0.15633333300000002,0.14800000000000002,0.11,0.063492063,0.4358,0.133333333,0.046,0.055555556,0.0,0.05,0.0,0.055,0.0475,277,-3.9663164710000003,3.94233531,0.998305725
vegetable filo pie,4,0.143076923,0.2,0.123333333,0.12375,0.063428571,0.072666667,0.16,0.138,0.031746032,0.9448,0.166666667,0.09699999999999999,0.111111111,0.0,0.15,0.0,0.07,0.12,192,-1.9772090569999998,4.221332775,0.593432812
vegetable lo mein,4,0.24,0.1,0.0,0.213333333,0.132571429,0.230666667,0.244,0.22399999999999998,0.6031746029999999,1.0278,0.483333333,0.053,0.166666667,0.0,0.3,0.0,0.14,0.41,452,-3.0845215969999997,4.12007125,0.9999997140000001
vegetable masala,4,0.066153846,0.05,0.0,0.26708333300000003,0.17628571399999998,0.09933333300000001,0.184,0.084,0.19047619,0.9034,0.46666666700000003,0.052000000000000005,0.111111111,0.0,0.15,0.0,0.1125,0.0875,167,-1.825854225,4.465099976,0.999999645
vegetable pasties,4,0.47230769200000006,0.35,0.07666666700000001,0.1375,0.158,0.22399999999999998,0.228,0.22,0.095238095,0.5178,0.283333333,0.043,0.222222222,0.666666667,0.4,0.0,0.1375,0.3275,581,-5.243526131,3.877727309,0.552380066
vegetable pizza i,4,0.596923077,0.7,0.193333333,0.30875,0.056571429000000006,0.069,0.044000000000000004,0.17600000000000002,0.126984127,0.4874,0.4,0.111,0.111111111,0.0,0.05,0.0,0.03,0.055,467,-8.973553979,4.438571734,0.567010039
vegetable samosas,4,0.069230769,0.1,0.0,0.1075,0.094857143,0.072666667,0.08800000000000001,0.06,0.031746032,0.1844,0.26666666699999997,0.018000000000000002,0.055555556,0.0,0.1,0.0,0.0525,0.06,139,-1.214610672,4.209186608,0.9993761320000001
vegetable stuffed portobello mushrooms,4,0.18,0.2,0.05,0.20625,0.32057142899999996,0.09966666699999999,0.324,0.268,0.47619047600000003,1.0916,0.316666667,0.27399999999999997,0.111111111,0.0,0.45,0.0,0.17,0.2825,260,-2.063174541,4.1272775,0.998853384
vegetarian bean curry,4,0.072307692,0.05,0.0,0.124166667,0.16257142900000002,0.11966666699999999,0.40399999999999997,0.174,0.031746032,0.147,0.2,0.081,0.222222222,0.0,0.15,0.0,0.1375,0.25,208,-0.182588693,4.5712044480000005,0.999999999
vegetarian bibimbap,4,0.289230769,0.25,0.653333333,0.4525,0.14285714300000002,0.15,0.20800000000000002,0.272,0.222222222,1.4724,0.4,0.086,0.222222222,0.0,0.3,0.0,0.115,0.3,395,-5.496427445,4.346827651,0.8868070929999999
vegetarian black bean enchiladas,4,0.586153846,0.85,0.23,0.657083333,0.20857142899999997,0.21666666699999998,0.41200000000000003,0.478,0.253968254,0.4782,0.716666667,0.467,0.27777777800000003,0.666666667,0.4,0.0,0.1575,0.3525,684,-11.40012135,4.133324208,0.9997234890000001
vegetarian burrito casserole,4,0.276923077,0.5,0.15,0.752916667,0.133714286,0.11966666699999999,0.308,1.016,0.19047619,0.1934,0.2,0.475,0.5555555560000001,0.0,0.6,0.0,0.14,0.3075,486,-3.774878925,4.288639213,0.8652670990000001
vegetarian chickpea curry with turnips,4,0.136923077,0.05,0.0,0.209166667,0.157428571,0.11199999999999999,0.28,0.134,0.158730159,0.18,0.55,0.073,0.222222222,0.0,0.15,0.5,0.14,0.2125,226,-1.3711862330000002,4.501698923,0.999999541
vegetarian chickpea sandwich filling,4,0.089230769,0.05,0.006666666999999999,0.24,0.111142857,0.145,0.34,0.18600000000000003,0.031746032,0.0274,0.18333333300000001,0.07400000000000001,0.166666667,0.0,0.1,0.5,0.1425,0.325,259,-1.200155345,4.357388258,0.999999625
vegetarian cottage cheese patties,4,0.115384615,0.15,0.253333333,0.307083333,0.046571429000000004,0.058666667,0.08800000000000001,0.222,0.031746032,0.0354,0.016666667,0.059000000000000004,0.111111111,0.0,0.15,0.0,0.0825,0.0675,180,-2.198337885,4.145561983,0.883177592
vegetarian lentil spaghetti,4,0.17076923100000002,0.1,0.0,0.36791666700000003,0.126,0.15833333300000002,0.396,0.23800000000000002,0.158730159,0.1522,0.41666666700000005,0.064,0.222222222,0.0,0.25,0.0,0.1175,0.35,329,-2.497595636,4.050418588,0.999998673
vegetarian lime orzo,4,0.189230769,0.2,0.036666667,0.24125,0.17857142899999998,0.291333333,0.26,0.418,0.317460317,0.8328,0.5,0.24,0.27777777800000003,0.0,0.4,0.0,0.2175,0.635,535,-3.067026331,4.591941775,0.988095191
vegetarian moussaka,4,0.18153846199999998,0.3,0.193333333,0.1775,0.224285714,0.085,0.192,0.204,0.28571428600000004,0.1368,0.283333333,0.24100000000000002,0.111111111,0.0,0.2,0.0,0.14,0.16,240,-3.2182476839999996,4.4702345139999995,0.7151209070000001
vegetarian shepherds pie ii,4,0.08,0.05,0.0,0.06125,0.137714286,0.09933333300000001,0.22,0.124,0.095238095,0.358,0.18333333300000001,0.027999999999999997,0.111111111,0.0,0.2,0.0,0.1125,0.2025,184,-0.25811504,4.242097353,0.999995773
vegetarian stuffed poblano peppers,4,0.258461538,0.2,0.06,0.524166667,0.086,0.045,0.228,0.42,0.126984127,0.166,0.6333333329999999,0.095,0.055555556,0.0,0.05,0.0,0.02,0.0325,281,-2.737946247,4.338564801,0.762092235
veggie and cilantro hummus sandwiches,4,0.38307692299999996,0.3,0.056666667000000004,0.87625,0.226,0.272,0.424,0.342,0.666666667,0.361,0.5166666670000001,0.31,0.333333333,0.0,0.4,0.5,0.225,0.4825,601,-8.817297847,4.066098396,0.7279284090000001
veggie bulgur salad kisir,3,0.150769231,0.05,0.0,0.007916666999999999,0.161428571,0.10133333300000001,0.308,0.106,0.19047619,0.431,1.35,0.061,0.111111111,0.0,0.15,0.0,0.17,0.1525,216,-0.24060094699999998,3.9645672610000005,0.999999999
veggie burgers,4,0.066153846,0.05,0.09,0.065833333,0.068,0.106333333,0.124,0.138,0.063492063,0.5346,0.11666666699999999,0.053,0.111111111,0.0,0.15,0.0,0.0925,0.1625,193,-0.430343381,4.171043491,0.9542623020000001
veggie lasagna florentine,4,0.17230769199999998,0.25,0.193333333,0.334166667,0.244,0.15766666699999998,0.256,0.502,0.19047619,0.8724,0.36666666700000006,0.47700000000000004,0.27777777800000003,0.0,0.4,0.0,0.225,0.3675,375,-2.357705945,4.581064293,0.6605826579999999
veggie lo mein,4,0.030769231,0.0,0.0,0.297083333,0.039428571,0.210333333,0.46,0.204,0.095238095,0.0514,0.05,0.05,0.222222222,0.0,0.05,0.0,0.0225,0.04,283,-1.275104465,3.977830857,1.0
veggie meatloaf,4,0.138461538,0.1,0.15333333300000002,0.18333333300000001,0.148285714,0.209,0.24,0.23,0.317460317,0.0914,0.15,0.066,0.27777777800000003,0.0,0.3,0.0,0.1275,0.475,373,-2.293856999,4.001944175,0.9362890290000001
veggie pasta salad,7,0.113846154,0.05,0.0,0.14,0.083142857,0.090333333,0.084,0.094,0.126984127,0.0928,0.46666666700000003,0.022000000000000002,0.055555556,0.0,0.15,0.0,0.0725,0.2,190,-1.172261464,4.19534802,0.998591453
veggie pizza,4,0.193846154,0.4,0.12,0.149583333,0.035428571,0.053333333,0.064,0.096,0.031746032,0.2436,0.3,0.055999999999999994,0.055555556,0.0,0.05,0.0,0.0175,0.0375,196,-4.223078301,4.524640674,0.834105755
veggie pot pie,4,0.384615385,0.3,0.0,0.499166667,0.18857142899999998,0.181333333,0.28,0.168,0.222222222,1.2884,0.45,0.055,0.166666667,0.0,0.3,0.0,0.1075,0.2375,469,-6.579446692,4.2329475830000005,0.999486455
veggie potato salad for a crowd,3,0.098461538,0.05,0.0,0.06125,0.102571429,0.048,0.1,0.04,0.063492063,0.0924,0.41666666700000005,0.027999999999999997,0.055555556,0.0,0.05,0.0,0.06,0.0575,119,-0.518337712,4.443871724,0.999854657
veggie ranch pizza,4,0.555384615,0.65,0.226666667,0.41333333299999997,0.047428570999999996,0.064,0.048,0.428,0.158730159,0.5112,0.333333333,0.5720000000000001,0.055555556,0.0,0.2,0.0,0.0575,0.045,490,-7.474891723,3.9867634560000003,0.828050691
veggies and chicken casserole,6,0.10769230800000001,0.1,0.10666666699999999,0.342083333,0.088285714,0.044333332999999996,0.052000000000000005,0.24,0.095238095,0.0876,0.316666667,0.045,0.055555556,0.0,0.35,0.0,0.055,0.0475,165,-1.641990188,3.856340842,0.836266443
velveeta cheesy broccoli soup,1,0.281538462,0.6,0.21,0.38333333299999994,0.13,0.050666667,0.064,0.284,0.317460317,0.3818,0.46666666700000003,0.41,0.055555556,0.0,0.05,0.0,0.0525,0.1075,279,-6.767129284,4.1007173219999995,0.951106483
veneto chicken,6,0.5015384620000001,0.4,0.42666666700000005,0.054166667,0.165142857,0.019,0.052000000000000005,0.6579999999999999,0.095238095,0.1666,0.21666666699999998,0.035,0.111111111,0.0,0.95,0.5,0.1175,0.0675,463,-1.388154541,4.187670979,0.616753188
venison bacon burgers,4,0.364615385,0.35,0.546666667,0.239166667,0.158571429,0.08466666699999999,0.052000000000000005,0.784,0.031746032,0.0608,0.05,0.083,0.38888888899999996,0.0,0.5,0.0,0.1075,0.1425,481,-1.5292311369999998,4.507161041,0.625364403
venison breakfast sausage,4,0.05384615400000001,0.05,0.11666666699999999,0.1125,0.035142857,0.000666667,0.0,0.2,0.0,0.0012,0.0,0.004,0.055555556,0.0,0.15,0.0,0.0225,0.005,75,0.496847411,4.256543692,0.621117226
venison fajitas,4,0.35692307700000003,0.25,0.32,0.565416667,0.20314285699999998,0.26266666699999996,0.22399999999999998,0.774,0.158730159,0.1644,1.05,0.21100000000000002,0.5,0.666666667,0.75,0.5,0.165,0.4325,688,-3.873797572,4.041039756,0.751055118
venison gyros,4,0.156923077,0.15,0.53,0.16,0.170571429,0.11233333300000001,0.08,0.968,0.031746032,0.0196,0.016666667,0.096,0.5,0.666666667,0.65,0.5,0.145,0.1775,432,2.311574485,4.38154092,0.553310369
venison stroganoff,4,0.45230769200000004,0.6,0.64,0.446666667,0.166857143,0.286333333,0.14800000000000002,0.8079999999999999,0.158730159,0.0944,0.033333333,0.128,0.5,0.666666667,0.7,0.0,0.235,0.63,772,-6.957034805,4.378429538,0.965812777
venison tenderloin,4,0.093846154,0.1,0.706666667,0.044166667,0.208857143,0.011333333000000001,0.016,1.148,0.031746032,0.0034,0.033333333,0.025,0.5,0.0,0.65,0.5,0.135,0.0325,345,5.371848275,4.284303495,0.609300497
venison tips and rice,5,0.103076923,0.1,0.286666667,0.207083333,0.09057142900000001,0.130333333,0.11199999999999999,0.574,0.158730159,0.222,1.05,0.027000000000000003,0.27777777800000003,0.0,0.3,0.0,0.0575,0.2275,331,0.302875473,4.484941547,0.824707263
venison with sherry mushroom sauce,4,0.304615385,0.55,0.563333333,0.38583333299999995,0.196,0.114,0.08800000000000001,0.7879999999999999,0.126984127,0.0966,0.1,0.036000000000000004,0.38888888899999996,0.0,0.6,0.0,0.115,0.17,496,-4.1901344410000005,4.237792795,0.7569624909999999
verns roasted pork loin over sauerkraut,9,0.273846154,0.3,0.246666667,0.365,0.172571429,0.07200000000000001,0.14800000000000002,0.526,0.380952381,0.0098,0.25,0.055999999999999994,0.166666667,0.666666667,0.55,0.5,0.1,0.08,350,-2.8005139239999997,4.284794367,0.8562831609999999
very easy risotto,4,0.12,0.25,0.07,0.11833333300000001,0.027999999999999997,0.11433333300000001,0.036000000000000004,0.162,0.0,0.057999999999999996,0.033333333,0.161,0.111111111,0.0,0.15,0.0,0.045,0.26,243,-2.60204554,4.219859512,0.623926263
victors shrimp fried quinoa,5,0.136923077,0.05,0.583333333,0.40333333299999996,0.142,0.152,0.312,0.584,0.158730159,0.4012,0.4,0.09,0.222222222,0.0,0.45,0.0,0.1525,0.195,376,-0.7985935890000001,4.125306674,0.5932010679999999
vienna schnitzel,4,0.384615385,0.25,0.433333333,0.13875,0.11714285699999999,0.150333333,0.08,0.638,0.095238095,0.0212,0.0,0.10300000000000001,0.27777777800000003,0.666666667,0.7,0.0,0.105,0.24,542,-1.501812023,4.583562271,0.9281133659999999
vietnamese aromatic lamb chops,4,0.6215384620000001,0.8,0.5033333329999999,0.12541666699999998,0.155714286,0.024666667000000003,0.024,0.772,0.158730159,0.0438,0.11666666699999999,0.040999999999999995,0.166666667,0.0,0.9,0.0,0.1025,0.075,555,-5.158527011,4.396204172,0.977055262
vietnamese beef and lettuce curry,8,0.323076923,0.3,0.23,0.617083333,0.202571429,0.18966666699999998,0.16,0.526,0.34920634899999997,0.7444,0.7333333329999999,0.14,0.5555555560000001,0.0,0.6,0.0,0.175,0.27,529,-5.497873139,4.0203971869999995,0.6780434609999999
vietnamesechinese pork chops,9,0.44307692299999996,0.35,0.21,0.33916666700000003,0.144285714,0.05,0.012,0.49,0.34920634899999997,0.003,0.033333333,0.040999999999999995,0.111111111,0.666666667,0.5,0.0,0.1,0.0425,416,-3.80669464,4.125,0.8656914509999999
