,recipename,labels,Total Fat,Saturated Fat,Cholesterol,Sodium,Potassium,Total Carbohydrates,Dietary Fiber,Protein,Sugars,Vitamin A,Vitamin C,Calcium,Iron,Thiamin,Niacin,Vitamin B6,Magnesium,Folate,Calories,Health Score,ratings,class_prob,Carb_std,Protein_std,VitA_std,VitC_std,Calcium_std,Iron_std,Thiamin_std,Niacin_std,VitB6_std,Magnesium_std,Folate_std,Potassium_std,Dietary Fiber_std,Total Fat_std,Saturated Fat_std,Cholesterol_std,Sodium_std,Sugars_std,Carb_BI,Protein_BI,VitA_BI,VitC_BI,Calcium_BI,Iron_BI,Thiamin_BI,Niacin_BI,VitB6_BI,Magnesium_BI,Folate_BI,Potassium_BI,Dietary Fiber_BI,Total Fat_BI,Saturated Fat_BI,Cholesterol_BI,Sodium_BI,Sugars_BI,BI
1147,chipotle cream chicken,4,13.999999975,7.0,87.0,456.0,423.0000005,11.0000001,1.2,29.100000000000005,1.9999999845,563.0,19.00000002,57.0,1.000000008,0.0,19.0,1.0,42.0,30.0,291,-1.233237688,4.193649328,0.520447394,86.94158154639176,230.00000000000006,4449.828178694158,150.17182146391752,450.5154639175258,7.903780131958762,0.0,150.17182130584195,7.903780068728522,331.9587628865979,237.11340206185565,3343.298973024055,9.484536082474227,110.65292076460481,55.32646048109966,687.6288659793814,3604.1237113402062,15.807560014948454,1.4490263591065293,10.0,2.781142611683849,5.0,1.7327517842981761,1.4636629873997709,0.0,5.0,5.0,4.149484536082474,1.481958762886598,4.776141390034365,1.8969072164948453,0.0,0.0,0.0,0.0,2.490863489690722,47.221939137677346
1148,chipotle crusted pork tenderloin,9,6.1000000100000005,2.0,62.0000001,667.0000008000001,391.000001,11.7,1.4000000000000001,20.4,9.000000009,1182.0,3.0,24.0,1.999999998,1.0000000005,8.0,1.0,31.0,9.0,183,-0.387289099,4.2721207360000015,0.5579335120000001,147.04918032786884,256.3934426229508,14855.737704918032,37.704918032786885,301.6393442622951,25.136611996721314,12.568306017213116,100.5464480874317,12.568306010928962,389.6174863387978,113.11475409836065,4914.20766284153,17.59562841530055,76.66666679234973,25.136612021857925,779.2349739344263,8383.060119344264,113.11475421147541,2.4508196721311473,10.0,5.0,3.1420765027322406,1.1601513240857502,4.654928147540984,5.0,5.0,5.0,4.870218579234972,0.7069672131147541,5.0,3.5191256830601096,0.0,0.0,0.0,0.0,0.0,55.50428712189996
1149,chipotle marinated grilled chicken,6,18.399999994999998,3.0,38.000000099999994,573.0,203.0,14.700000000000001,0.5,11.5,12.0000000015,175.00000000000003,4.00000002,25.0,1.000000008,0.0,5.0,0.0,13.0,5.0,268,-2.4462408,4.138743773,0.803009477,126.15671641791046,98.69402985074626,1501.865671641791,34.32835838059702,214.55223880597015,8.582089620895523,0.0,42.91044776119403,0.0,111.56716417910448,42.91044776119403,1742.1641791044776,4.291044776119403,157.91044771828356,25.746268656716417,326.1194038432835,4917.537313432836,102.9850746397388,2.102611940298508,14.804104477611938,0.9386660447761195,2.860696531716418,0.8252009184845006,1.589275855721393,0.0,5.0,0.0,1.394589552238806,0.2681902985074627,2.4888059701492535,0.8582089552238805,0.0,0.0,0.0,0.0,0.0,33.13035054472828
1150,chipotle tilapia tacos with mango cilantro salsa,4,32.199999975,4.0,51.9999999,2500.9999992,1414.9999990000001,94.7000001,9.9,35.3,9.000000009,3069.0,73.99999998,177.0,5.000000004,0.0,10.0,1.0,140.0,77.0,756,-7.410765943999999,4.333049346,0.999945718,288.10846591269836,107.39417989417989,9336.904761904761,225.13227507142858,538.4920634920635,15.211640223809525,0.0,30.42328042328042,3.0423280423280423,425.9259259259259,234.25925925925924,4304.8941768518525,30.11904761904762,97.96296288690476,12.16931216931217,158.20105789682538,7608.862431428572,27.380952408333336,4.801807765211639,10.0,5.0,5.0,2.0711233211233213,2.816970411816579,0.0,5.0,5.0,5.0,1.4641203703703702,5.0,5.0,0.0,1.9576719576719577,2.363315701719577,0.0,0.6538170780423276,58.765510904236194
1151,choctaw catfish,4,26.999999975,6.0,75.99999989999999,1744.0000008000002,553.0,41.1999999,2.1,22.5,5.999999985,130.0,1.99999998,198.0,3.0000000059999996,0.0,8.0,0.0,52.0,107.0,502,-6.499464213,3.874784097,0.8938687329999999,188.7649397808765,103.08764940239044,595.6175298804781,9.16334652191235,907.1713147410359,13.745019947808764,0.0,36.65338645418326,0.0,238.24701195219126,490.2390438247012,2533.665338645418,9.621513944223107,123.7051791683267,27.49003984063745,348.20717085657367,7990.438250677291,27.49003977191235,3.1460823296812745,10.0,0.3722609561752988,0.7636122101593625,3.4891204413116768,2.545374064409031,0.0,5.0,0.0,2.9780876494023905,3.063994023904382,3.6195219123505975,1.9243027888446216,0.0,0.0,0.0,0.0,0.6365016235059762,37.538857999744614
1152,chop suey,4,17.499999985,5.0,39.0,802.9999991999999,331.0000015,12.0,2.5,16.400000000000002,4.0000000005,33.0,21.0,40.0,1.000000008,0.0,6.0,0.0,18.0,14.000000000000002,270,-2.835351241,4.198382598,0.61343047,102.22222222222223,139.70370370370372,281.1111111111111,178.88888888888889,340.7407407407407,8.518518586666668,0.0,51.111111111111114,0.0,153.33333333333334,119.25925925925927,2819.629642407407,21.296296296296294,149.07407394629627,42.59259259259259,332.2222222222222,6840.370363555555,34.07407407833333,1.703703703703704,10.0,0.17569444444444443,5.0,1.3105413105413106,1.5775034419753087,0.0,5.0,0.0,1.9166666666666667,0.7453703703703705,4.028042346296296,4.259259259259259,0.0,0.0,0.0,0.0,0.0,35.71678154325736
1153,chorizo stuffed poblano peppers,4,36.50000003,14.0,81.9999999,1237.9999992,486.00000050000006,12.200000099999999,1.7000000000000002,23.7,1.000000008,222.0,36.0,73.0,1.999999998,1.0000000005,9.0,1.0,30.0,28.999999999999996,477,-8.015206639,4.422481927,0.659932755,58.82599628930817,114.27672955974842,1070.440251572327,173.58490566037736,351.9916142557652,9.643605860377358,4.821802937421384,43.39622641509434,4.821802935010482,144.65408805031447,139.83228511530396,2343.3962288259963,8.19706498951782,175.9958072725367,67.50524109014675,395.3878401886793,5969.392029685534,4.821802973584905,0.9804332714884695,10.0,0.6690251572327044,5.0,1.3538139009837125,1.785852937106918,5.0,5.0,5.0,1.808176100628931,0.8739517819706498,3.347708898322852,1.639412997903564,0.0,0.0,0.0,0.0,4.234634448637316,46.69300949427512
1154,chow mein noodle casserole,4,35.499999990000006,9.0,75.0,1513.9999992,549.0000005,41.7,4.4,28.9,1.9999999845,433.0,3.0,88.00000000000001,5.000000004,0.0,14.0,0.0,85.0,57.99999999999999,597,-6.647386975,4.588813444,0.778815642,160.6532663316583,111.3400335008375,1668.1742043551087,11.557788944723619,339.0284757118929,19.26298158994975,0.0,53.93634840871022,0.0,327.4706867671691,223.45058626465658,2115.0753788107204,16.951423785594642,136.76716914070354,34.67336683417085,288.94472361809045,5832.830817688442,7.705192570100502,2.6775544388609718,10.0,1.0426088777219429,0.9631490787269682,1.3039556758149726,3.5672188129536577,0.0,5.0,0.0,4.093383584589613,1.3965661641541036,3.0215362554438863,3.3902847571189283,0.0,0.0,0.18425460636515917,0.0,3.776953560301508,40.233211205686544
1155,chris bay area burger,4,22.600000019999996,7.0,71.0000001,1179.0,308.999999,22.5999999,1.4000000000000001,22.900000000000002,0.0,18.0,1.0000000199999999,77.0,3.999999996,0.0,10.0,0.0,26.0,48.0,393,-4.525490268,4.621419935,0.5100553489999999,132.26463045801526,134.0203562340967,105.34351145038168,5.8524174198473276,450.63613231552165,23.40966918778626,0.0,58.52417302798982,0.0,152.16284987277353,280.91603053435114,1808.3969407124682,8.193384223918576,132.26463116030533,40.966921119592875,415.5216290839694,6900.0,0.0,2.204410507633588,10.0,0.06583969465648855,0.48770145165394396,1.7332158935212372,4.335123923664122,0.0,5.0,0.0,1.9020356234096691,1.7557251908396945,2.5834242010178117,1.6386768447837152,0.0,0.0,0.0,0.0,5.0,36.706153331180275
1156,chriss incredible italian turkey meatloaf,4,19.89999999,6.0,182.00000010000002,1327.0000008000002,854.999999,28.8,4.6,34.4,9.9999999855,545.0,3.0,91.0,3.999999996,0.0,10.0,0.0,83.0,35.0,434,-3.609902253,4.38929625,0.519402052,152.6267281105991,182.30414746543778,2888.2488479262674,15.898617511520738,482.258064516129,21.198156660829493,0.0,52.995391705069125,0.0,439.86175115207374,185.48387096774192,4531.105985483871,24.377880184331797,105.46082944009217,31.797235023041477,964.5161295622121,7032.488483502306,52.9953916282258,2.5437788018433185,10.0,1.805155529953917,1.3248847926267282,1.8548387096774195,3.9255845668202767,0.0,5.0,0.0,5.0,1.159274193548387,5.0,4.875576036866359,0.0,0.0,0.0,0.0,0.0,42.489092631336405
1157,christmas prime rib,4,33.499999975,14.0,84.00000000000001,466.00000079999995,364.0,3.0,0.7000000000000001,22.7,1.000000008,1043.0,1.99999998,26.0,3.0000000059999996,0.0,8.0,0.0,24.0,14.000000000000002,410,-5.815080001,4.213911063,0.908672371,16.82926829268293,127.34146341463415,5850.975609756098,11.219512082926828,145.85365853658536,16.82926832634146,0.0,44.8780487804878,0.0,134.63414634146343,78.53658536585367,2041.9512195121952,3.9268292682926833,187.92682912804878,78.53658536585367,471.21951219512204,2614.1463459512192,5.609756142439025,0.2804878048780488,10.0,3.656859756097561,0.9349593402439023,0.5609756097560975,3.1165311715447146,0.0,5.0,0.0,1.682926829268293,0.49085365853658547,2.9170731707317072,0.7853658536585367,0.0,0.0,0.0,0.0,4.10956251707317,33.535595711788616
1158,christys awesome hot ham and cheese,4,33.499999975,18.0,87.0,747.0000000000001,231.99999900000003,26.900000099999996,4.5,26.400000000000002,5.000000008500001,733.0,7.00000002,512.0,1.999999998,0.0,8.0,0.0,70.0,43.0,516,-8.344362441,4.359680187,0.878375336,119.90310122093022,117.67441860465118,3267.2480620155043,31.201550476744185,2282.170542635659,8.914728673255814,0.0,35.65891472868217,0.0,312.015503875969,191.66666666666666,1034.1085226744187,20.058139534883722,149.32170531492247,80.23255813953489,387.7906976744186,3329.651162790698,22.286821743313958,1.9983850203488371,10.0,2.04203003875969,2.6001292063953487,5.0,1.650875680232558,0.0,5.0,0.0,3.900193798449612,1.1979166666666665,1.477297889534884,4.011627906976745,0.0,0.0,0.0,0.0,1.4624092470930226,40.34086545445736
1159,christys pork chops normandy,9,36.50000003,20.0,147.9999999,172.0000008,714.0,23.0000001,1.6,32.1,8.000000001,890.0000000000001,3.0,49.0,1.999999998,1.0000000005,16.0,0.0,39.0,42.0,634,-7.584584807000001,4.049312962,0.959013109,83.43848616719244,116.45110410094638,3228.7066246056784,10.883280757097792,177.7602523659306,7.255520497476341,3.627760254179811,58.04416403785489,0.0,141.4826498422713,152.3659305993691,2590.2208201892745,5.804416403785489,132.4132493201893,72.55520504731861,536.9085169873817,623.9747663091483,29.022082022555203,1.390641436119874,10.0,2.0179416403785493,0.9069400630914827,0.6836932783305023,1.343614906940063,5.0,5.0,0.0,1.768533123028391,0.952287066246057,3.7003154574132493,1.160883280757098,0.0,0.0,0.0,3.700052570189274,0.39332031388012645,38.01822313637466
1160,chuck and potato bake,4,28.6,12.0,101.00000010000001,550.0000008,1143.0000015,42.00000000000001,5.1,31.1,5.999999985,9631.0,24.0,136.99999999999997,3.999999996,0.0,13.0,1.0,64.0,42.0,549,-4.977693588999999,4.101452885,0.755469,175.9562841530055,130.29143897996357,40348.45173041894,100.5464480874317,573.9526411657557,16.757741331147542,0.0,54.462659380692166,4.18943533697632,268.1238615664845,175.95628415300547,4788.524596448087,21.366120218579233,119.81785063752278,50.27322404371585,423.13296945355194,2304.189438688524,25.136611959016392,2.932604735883425,10.0,5.0,5.0,2.2075101583298298,3.1032854316939895,0.0,5.0,5.0,3.3515482695810563,1.099726775956284,5.0,4.273224043715846,0.0,0.0,0.0,0.19960533606557457,1.010061593806922,53.17756634503293
1161,chungles pasta,7,21.399999984999997,6.0,27.999999900000002,781.9999992,339.9999995,62.3000001,3.5000000000000004,18.0,4.0000000005,396.00000000000006,4.99999998,130.0,3.0000000059999996,1.0000000005,11.0,0.0,53.0,190.0,517,-4.626298229,4.269870893,0.91723773,277.1566735589942,80.07736943907156,1761.7021276595747,22.24371364410058,578.3365570599614,13.346228266537715,4.448742748839459,48.93617021276596,0.0,235.7833655705996,845.2611218568665,1512.572531624758,15.570599613152806,95.2030947108317,26.692456479690524,124.56479646034816,3478.916824294004,17.79497098868472,4.619277892649904,12.011605415860734,1.1010638297872342,1.8536428036750483,2.2243713733075436,2.47152375306254,5.0,5.0,0.0,2.947292069632495,5.0,2.160817902321083,3.114119922630561,0.0,0.0,2.923920058994197,0.0,2.1754014303675047,49.679116393294656
1162,chunky and creamy potato salad,3,20.200000015,6.0,114.9999999,700.9999992,129.9999995,22.5,2.1,11.600000000000001,1.000000008,301.0,7.00000002,104.0,1.000000008,0.0,3.0,0.0,11.0,16.0,318,-4.299862676,4.129842166,0.837474295,162.73584905660377,83.89937106918241,2177.0440251572327,50.62893096226415,752.2012578616352,7.2327044603773585,0.0,21.69811320754717,0.0,79.55974842767296,115.72327044025158,940.2515687106919,15.18867924528302,146.10062903930816,43.39622641509434,831.7610055660379,5070.125780377359,7.2327044603773585,2.712264150943396,12.58490566037736,1.3606525157232705,4.21907758018868,2.893081761006289,1.3393897148846958,0.0,5.0,0.0,0.994496855345912,0.7232704402515724,1.34321652672956,3.0377358490566038,0.0,0.0,0.0,0.0,3.851951672955975,40.06004272746331
1163,cilantro avocado tomato and feta salad,3,14.499999995000001,3.0,8.000000100000001,153.0,794.0000005,15.5000001,8.7,6.0,4.0000000005,2371.0,34.99999998,75.0,1.999999998,0.0,3.0,0.0,48.0,129.0,195,-1.082762496,4.417094047,0.99999719,182.82051399999997,70.76923076923077,27965.641025641024,412.82051258461536,884.6153846153846,23.589743566153846,0.0,35.38461538461539,0.0,566.1538461538462,1521.5384615384614,9365.128211025642,102.61538461538461,171.02564096666669,35.38461538461539,94.35897553846156,1804.6153846153845,47.179487185384616,3.0470085666666664,10.615384615384617,5.0,5.0,3.4023668639053257,4.368471030769231,0.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,3.427350407692307,1.2403846153846156,0.0,57.67361569211045
1164,cilantro chicken and rice,5,10.500000029999999,2.0,60.9999999,1540.0000008000002,658.0,57.800000100000005,5.400000000000001,30.8,6.999999993,1094.0,40.99999998,85.0,5.000000004,0.0,15.0,0.0,78.0,124.0,440,-2.658192844,4.362807575,0.481057976,302.13636415909093,161.00000000000003,5718.636363636364,214.31818171363633,444.3181818181818,26.13636365727273,0.0,78.4090909090909,0.0,407.72727272727275,648.1818181818181,3439.5454545454545,28.227272727272734,54.886363793181815,10.454545454545453,318.8636358409091,8050.000004181818,36.59090905431818,10.0,10.0,3.5741477272727273,5.0,1.7089160839160837,4.840067343939395,0.0,5.0,0.0,5.0,4.051136363636363,4.913636363636363,5.0,0.7779720159090913,2.3863636363636367,0.0,0.0,0.0,62.25223953467366
1165,cilantro chicken burgers with avocado,4,20.8,4.0,72.9999999,643.0000008,590.0000014999999,30.0999999,5.2,31.7,4.0000000005,490.0,7.99999998,96.0,3.0000000059999996,0.0,20.0,1.0,56.00000000000001,96.0,433,-0.8291265729999999,4.141913433,0.898994414,159.88452602771363,168.38337182448035,2602.771362586605,42.494226221709006,509.9307159353349,15.935334904849881,0.0,106.23556581986143,5.311778290993072,297.45958429561205,509.9307159353349,3133.9491996535794,27.621247113163975,110.4849884526559,21.247113163972287,387.75981471131644,3415.4734453579676,21.247113166628175,2.664742100461894,10.0,1.626732101616628,3.541185518475751,1.9612719843666726,2.950987945342571,0.0,5.0,5.0,3.7182448036951503,3.187066974595843,4.477070285219399,5.0,0.0,0.0,0.0,0.0,1.6274423545034644,50.75474406827737
1166,cilantro garlic chicken,4,22.49999999,6.0,89.0000001,714.0,503.000001,8.1999999,1.8000000000000003,27.500000000000004,4.0000000005,2739.9999999999995,19.00000002,50.0,1.999999998,0.0,10.0,0.0,36.0,36.0,346,-2.0580235730000003,4.383193222,0.660580649,54.50866985549133,182.8034682080925,18213.87283236994,126.30057816763006,332.36994219653184,13.294797674566473,0.0,66.47398843930635,0.0,239.3063583815029,239.3063583815029,3343.641625144509,11.965317919075147,149.56647392196533,39.88439306358381,591.6184977745664,4746.242774566474,26.58959537904624,0.9084778309248555,10.0,5.0,5.0,1.2783459315251224,2.4619995693641616,0.0,5.0,0.0,2.991329479768786,1.495664739884393,4.776630893063584,2.3930635838150294,0.0,0.0,0.0,0.0,0.7794293049132951,42.08494133325922
1167,cilantro lime coleslaw,4,18.799999985,3.0,9.0,163.9999992,94.99999950000002,5.600000100000001,1.2,0.9000000000000001,2.9999999925,190.0,16.999999980000002,22.0,0.0,0.0,0.0,0.0,6.0,20.0,189,-2.0806977730000003,4.175634686,0.987254684,68.14814936507938,10.952380952380953,2312.1693121693124,206.87830663492068,267.7248677248677,0.0,0.0,0.0,0.0,73.01587301587301,243.38624338624336,1156.0846500000002,14.603174603174603,228.7830686005291,36.507936507936506,109.52380952380952,1995.767186031746,36.507936416666666,1.1358024894179897,1.6428571428571428,1.4451058201058204,5.0,1.0297110297110295,0.0,0.0,0.0,0.0,0.9126984126984127,1.521164021164021,1.6515495000000002,2.920634920634921,0.0,0.0,3.1746031746031744,0.842151695767196,0.0,18.101675032356532
1168,cilantro lime grilled chicken,4,9.60000002,3.0,114.0,1924.9999992,395.9999995,4.2999999,0.8,37.5,0.0,345.00000000000006,9.0,37.00000000000001,1.999999998,0.0,19.0,1.0,41.0,13.0,258,-1.887409387,4.427532509,0.929867163,38.33333244186046,334.3023255813954,3075.5813953488378,80.23255813953489,329.84496124031017,17.829457346511628,0.0,169.37984496124034,8.914728682170542,365.50387596899225,115.89147286821705,3530.2325536821704,7.131782945736434,85.58139552713178,26.74418604651163,1016.2790697674419,17160.852706046513,0.0,0.6388888740310077,10.0,1.9222383720930236,5.0,1.2686344663088853,3.301751360465116,0.0,5.0,5.0,4.568798449612403,0.7243217054263567,5.0,1.4263565891472867,0.0,0.0,0.0,0.0,5.0,48.85098981708408
1169,cilantro lime quinoa,4,9.400000025,1.0,0.9999998999999999,135.0,476.999999,33.699999899999995,5.800000000000001,6.7,6.999999993,450.0,18.0,27.000000000000004,1.999999998,0.0,3.0,0.0,80.0,100.0,234,-0.5942213670000001,4.501689225,0.999995526,331.23931525641024,65.85470085470087,4423.076923076923,176.92307692307693,265.3846153846154,19.65811963846154,0.0,29.487179487179485,0.0,786.3247863247864,982.9059829059829,4688.461528632479,57.00854700854701,92.3931626388889,9.82905982905983,9.829058846153847,1326.923076923077,68.80341873461539,10.0,9.87820512820513,2.7644230769230766,5.0,1.0207100591715976,3.6403925256410257,0.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,2.5427350427350426,4.836182352564103,2.2355769230769234,0.0,62.082042755752795
1170,cilantro tabouli,4,4.80000001,1.0,0.0,12.0,206.0000005,11.7999999,3.1,2.1999999999999997,1.9999999845,855.0000000000001,9.0,26.0,1.000000008,0.0,1.0,0.0,26.0,23.0,94,0.043553687,4.126090502,0.999996052,288.72340180851063,53.82978723404254,20920.212765957447,220.2127659574468,636.1702127659574,24.468085302127662,0.0,24.46808510638298,0.0,636.1702127659574,562.7659574468084,5040.425544148937,75.85106382978724,117.44680875531914,24.46808510638298,0.0,293.6170212765957,48.93616983351064,4.812056696808511,8.07446808510638,5.0,5.0,2.4468085106382977,4.5311269078014185,0.0,5.0,0.0,5.0,3.5172872340425525,5.0,5.0,0.0,0.0,5.0,4.388297872340426,0.0,57.770045306737586
1171,cindyds somewhat southern fried chicken,4,34.500000015000005,8.0,233.0000001,750.0,444.0000005,37.100000099999995,1.7000000000000002,47.599999999999994,0.0,358.0,0.0,51.0,5.000000004,0.0,21.0,1.0,52.0,110.00000000000001,661,-2.526540775,4.233950566,0.997560377,129.09228476550678,165.62783661119514,1245.6883509833585,0.0,177.4583963691377,17.397882010892587,0.0,73.07110438729198,3.4795763993948565,180.93797276853255,382.75340393343424,1544.9319230711042,5.915279878971257,120.04538583131621,27.836611195158852,810.7413014069591,2609.682299546142,0.0,2.151538079425113,10.0,0.778555219364599,0.0,0.6825322937274526,3.2218300020171458,0.0,5.0,5.0,2.261724659606657,2.392208774583964,2.2070456043872917,1.1830559757942514,0.0,0.0,0.0,0.0,5.0,39.878490608906475
